dataset,setting,learner,method,T,K,repeat,c,delta,target_mean,r_eg,boundary_ratio,B,expected_exploration_per_arm,expected_non_target_exploratory_pulls,cost,C,nK,target_cost,non_target_cost,target_budget_fraction,non_target_budget_fraction,normalized_cost,cost_over_sqrt_TKlogT,H,T0,xi,non_target_online_pulls,greedy_non_target_pulls,exploratory_non_target_pulls,success,individual_exploration_bound,all_greedy_target,online_ratio,allocation_json,online_counts_json,exploratory_counts_json,means_json,seed,trajectory_seconds,status
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,6,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,84,0,84,1,1,1,0.9999914549755541,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[3, 5, 1, 2, 4, 8, 5, 3, 1, 5, 7, 5, 1, 0, 1, 3, 6, 3, 3, 4, 6, 3, 2, 3, 9830198]","[3, 5, 1, 2, 4, 8, 5, 3, 1, 5, 7, 5, 1, 0, 1, 3, 6, 3, 3, 4, 6, 3, 2, 3, 2]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",3572440277,0.22624329099198803,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,7,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,99,0,99,1,1,1,0.9999899290783316,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[5, 6, 4, 2, 1, 3, 4, 6, 2, 2, 2, 5, 5, 4, 6, 6, 1, 3, 6, 6, 5, 9, 3, 3, 9830183]","[5, 6, 4, 2, 1, 3, 4, 6, 2, 2, 2, 5, 5, 4, 6, 6, 1, 3, 6, 6, 5, 9, 3, 3, 7]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",3685372169,0.2279471669899067,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,8,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,86,0,86,1,1,1,0.9999912515225912,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[3, 7, 1, 5, 4, 6, 3, 5, 5, 2, 1, 1, 5, 3, 0, 4, 2, 8, 4, 2, 3, 2, 9, 1, 9830196]","[3, 7, 1, 5, 4, 6, 3, 5, 5, 2, 1, 1, 5, 3, 0, 4, 2, 8, 4, 2, 3, 2, 9, 1, 5]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",1529531915,0.22662816700176336,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,9,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,92,0,92,1,1,1,0.9999906411637021,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[6, 4, 5, 4, 4, 2, 4, 7, 4, 5, 2, 5, 5, 4, 0, 4, 2, 1, 4, 6, 3, 2, 6, 3, 9830190]","[6, 4, 5, 4, 4, 2, 4, 7, 4, 5, 2, 5, 5, 4, 0, 4, 2, 1, 4, 6, 3, 2, 6, 3, 5]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",1735076642,0.22758808299840894,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,10,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,107,0,107,1,1,1,0.9999891152664796,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[6, 3, 5, 2, 7, 5, 3, 3, 10, 3, 6, 3, 3, 6, 5, 3, 4, 3, 7, 5, 3, 7, 2, 3, 9830175]","[6, 3, 5, 2, 7, 5, 3, 3, 10, 3, 6, 3, 3, 6, 5, 3, 4, 3, 7, 5, 3, 7, 2, 3, 4]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",2020074863,0.22200729099859018,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,11,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,100,0,100,1,1,1,0.9999898273518502,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[8, 3, 1, 5, 5, 6, 5, 4, 3, 5, 3, 5, 5, 2, 3, 5, 1, 6, 9, 2, 1, 3, 5, 5, 9830182]","[8, 3, 1, 5, 5, 6, 5, 4, 3, 5, 3, 5, 5, 2, 3, 5, 1, 6, 9, 2, 1, 3, 5, 5, 6]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",3685309488,0.22515270800795406,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,12,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,102,0,102,1,1,1,0.9999896238988871,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[3, 3, 6, 9, 2, 6, 1, 1, 5, 6, 3, 5, 3, 8, 4, 4, 6, 1, 3, 2, 5, 3, 5, 8, 9830180]","[3, 3, 6, 9, 2, 6, 1, 1, 5, 6, 3, 5, 3, 8, 4, 4, 6, 1, 3, 2, 5, 3, 5, 8, 6]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",908692212,0.22692204100894742,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,13,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,94,0,94,1,1,1,0.9999904377107391,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[3, 1, 4, 4, 5, 4, 7, 3, 3, 4, 3, 2, 5, 2, 1, 5, 8, 3, 7, 3, 8, 3, 3, 3, 9830188]","[3, 1, 4, 4, 5, 4, 7, 3, 3, 4, 3, 2, 5, 2, 1, 5, 8, 3, 7, 3, 8, 3, 3, 3, 0]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",3775577064,0.22520279198943172,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,14,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,79,0,79,1,1,1,0.9999919636079616,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[5, 4, 5, 2, 3, 4, 1, 1, 4, 4, 8, 3, 5, 1, 2, 3, 4, 1, 2, 1, 6, 4, 3, 3, 9830203]","[5, 4, 5, 2, 3, 4, 1, 1, 4, 4, 8, 3, 5, 1, 2, 3, 4, 1, 2, 1, 6, 4, 3, 3, 2]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",1967895245,0.22521099999721628,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,15,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,109,0,109,1,1,1,0.9999889118135167,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[3, 6, 7, 4, 4, 6, 4, 2, 8, 4, 4, 3, 4, 2, 7, 3, 9, 3, 3, 4, 4, 7, 3, 5, 9830173]","[3, 6, 7, 4, 4, 6, 4, 2, 8, 4, 4, 3, 4, 2, 7, 3, 9, 3, 3, 4, 4, 7, 3, 5, 2]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",1267173031,0.2270447500050068,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,16,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,94,0,94,1,1,1,0.9999904377107391,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[5, 6, 4, 4, 3, 9, 4, 3, 5, 4, 5, 4, 0, 3, 3, 1, 2, 7, 2, 3, 6, 2, 3, 6, 9830188]","[5, 6, 4, 4, 3, 9, 4, 3, 5, 4, 5, 4, 0, 3, 3, 1, 2, 7, 2, 3, 6, 2, 3, 6, 1]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",1417465262,0.2219712499936577,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,17,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,103,0,103,1,1,1,0.9999895221724057,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[2, 4, 2, 5, 6, 6, 3, 3, 6, 4, 3, 2, 3, 5, 6, 3, 0, 3, 8, 3, 8, 8, 7, 3, 9830179]","[2, 4, 2, 5, 6, 6, 3, 3, 6, 4, 3, 2, 3, 5, 6, 3, 0, 3, 8, 3, 8, 8, 7, 3, 6]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",3167142071,0.2259074169996893,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,18,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,88,0,88,1,1,1,0.9999910480696281,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[6, 8, 2, 1, 3, 5, 1, 5, 1, 3, 5, 4, 1, 3, 2, 4, 4, 6, 2, 5, 4, 5, 3, 5, 9830194]","[6, 8, 2, 1, 3, 5, 1, 5, 1, 3, 5, 4, 1, 3, 2, 4, 4, 6, 2, 5, 4, 5, 3, 5, 3]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",3579711874,0.22331849999318365,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,19,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,107,0,107,1,1,1,0.9999891152664796,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[6, 4, 5, 2, 5, 4, 3, 8, 6, 3, 4, 1, 4, 2, 7, 7, 4, 8, 0, 4, 5, 7, 3, 5, 9830175]","[6, 4, 5, 2, 5, 4, 3, 8, 6, 3, 4, 1, 4, 2, 7, 7, 4, 8, 0, 4, 5, 7, 3, 5, 4]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",2115440986,0.2267359589895932,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,20,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,93,0,93,1,1,1,0.9999905394372206,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[4, 1, 2, 7, 4, 5, 1, 2, 4, 4, 7, 7, 3, 2, 5, 8, 3, 4, 3, 3, 3, 3, 4, 4, 9830189]","[4, 1, 2, 7, 4, 5, 1, 2, 4, 4, 7, 7, 3, 2, 5, 8, 3, 4, 3, 3, 3, 3, 4, 4, 5]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",1368370017,0.2283622910035774,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,21,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,102,0,102,1,1,1,0.9999896238988871,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[4, 3, 3, 5, 5, 3, 3, 4, 9, 5, 3, 2, 7, 1, 3, 7, 4, 4, 4, 5, 3, 0, 8, 7, 9830180]","[4, 3, 3, 5, 5, 3, 3, 4, 9, 5, 3, 2, 7, 1, 3, 7, 4, 4, 4, 5, 3, 0, 8, 7, 3]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",3235961135,0.23236429099051747,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,22,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,85,0,85,1,1,1,0.9999913532490726,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[2, 1, 4, 3, 5, 7, 8, 3, 1, 6, 3, 3, 0, 4, 4, 4, 3, 4, 4, 6, 5, 0, 3, 2, 9830197]","[2, 1, 4, 3, 5, 7, 8, 3, 1, 6, 3, 3, 0, 4, 4, 4, 3, 4, 4, 6, 5, 0, 3, 2, 4]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",1790339410,0.2264031660015462,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,23,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,83,0,83,1,1,1,0.9999915567020357,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[6, 1, 3, 4, 3, 0, 4, 2, 2, 2, 5, 2, 4, 5, 2, 6, 3, 4, 6, 8, 3, 3, 3, 2, 9830199]","[6, 1, 3, 4, 3, 0, 4, 2, 2, 2, 5, 2, 4, 5, 2, 6, 3, 4, 6, 8, 3, 3, 3, 2, 2]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",636042103,0.22928341700753663,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,25,24,1.0,0.05,0.0005264444111754646,0.00848528137423857,0.06204206884332169,30,13.879353188106347,97.82878175438229,169718,169718,84854,84854,84864,0.49997053936530006,0.5000294606346999,1.000072905745154,2.6736283435397534,9830282,169718,720,98,0,98,1,1,1,0.9999900308048131,"[3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 3536, 84854]","[6, 2, 1, 5, 2, 7, 3, 7, 4, 9, 5, 2, 3, 5, 4, 9, 6, 2, 3, 2, 0, 1, 8, 2, 9830184]","[6, 2, 1, 5, 2, 7, 3, 7, 4, 9, 5, 2, 3, 5, 4, 9, 6, 2, 3, 2, 0, 1, 8, 2, 2]","[0.2, 0.22608695652173916, 0.2521739130434783, 0.27826086956521745, 0.30434782608695654, 0.3304347826086957, 0.35652173913043483, 0.3826086956521739, 0.4086956521739131, 0.4347826086956522, 0.46086956521739136, 0.4869565217391305, 0.5130434782608697, 0.5391304347826088, 0.5652173913043479, 0.5913043478260871, 0.6173913043478262, 0.6434782608695653, 0.6695652173913045, 0.6956521739130436, 0.7217391304347827, 0.7478260869565219, 0.7739130434782611, 0.8, 0.0005264444111754646]",1794022935,0.22574608400464058,simulated
