dataset,setting,learner,method,T,K,repeat,c,delta,target_mean,r_eg,boundary_ratio,B,cost,C,T0,H,nK,total_target_ratio,online_ratio,non_target_online_pulls,greedy_non_target_pulls,exploratory_non_target_pulls,initialization_non_target_pulls,modified_reward_count,target_reward_sum,cost_definition,allocation_json,online_counts_json,exploratory_counts_json,initialization_counts_json,reward_sums_json,observed_reward_sums_json,means_json,seed,trajectory_seconds,status
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,40,10,1.0,0.05,0.0023048997373335918,0.031843366656181316,0.07238241365054197,26,999992,999992,0,1000000,0,8e-06,8e-06,999992,999537,416,39,199873,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[999548, 10, 15, 12, 9, 9, 7, 17, 6, 11, 12, 14, 10, 6, 9, 16, 16, 9, 12, 14, 8, 12, 16, 17, 10, 8, 13, 16, 10, 16, 7, 14, 14, 14, 7, 14, 7, 13, 14, 8]","[10, 9, 14, 11, 8, 8, 6, 16, 5, 10, 11, 13, 9, 5, 8, 15, 15, 8, 11, 13, 7, 11, 15, 16, 9, 7, 12, 15, 9, 15, 6, 13, 13, 13, 6, 13, 6, 12, 13, 7]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[199630.0, 0.0, 3.0, 4.0, 3.0, 3.0, 4.0, 7.0, 2.0, 4.0, 4.0, 3.0, 6.0, 3.0, 3.0, 8.0, 10.0, 4.0, 7.0, 8.0, 4.0, 6.0, 8.0, 9.0, 4.0, 6.0, 9.0, 11.0, 7.0, 13.0, 5.0, 12.0, 9.0, 11.0, 5.0, 11.0, 5.0, 12.0, 10.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.21578947368421053, 0.23157894736842108, 0.2473684210526316, 0.26315789473684215, 0.27894736842105267, 0.2947368421052632, 0.3105263157894737, 0.3263157894736842, 0.3421052631578948, 0.3578947368421053, 0.37368421052631584, 0.38947368421052636, 0.4052631578947369, 0.42105263157894746, 0.436842105263158, 0.4526315789473685, 0.468421052631579, 0.48421052631578954, 0.5000000000000001, 0.5157894736842106, 0.5315789473684212, 0.5473684210526317, 0.5631578947368422, 0.5789473684210527, 0.5947368421052632, 0.6105263157894738, 0.6263157894736844, 0.6421052631578948, 0.6578947368421053, 0.6736842105263159, 0.6894736842105265, 0.705263157894737, 0.7210526315789476, 0.736842105263158, 0.7526315789473685, 0.7684210526315791, 0.7842105263157897, 0.8, 0.0023048997373335918]",1184284957,0.050093208003090695,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,40,11,1.0,0.05,0.0023048997373335918,0.031843366656181316,0.07238241365054197,26,63708,63708,63708,936292,31845,0.968026,0.9998814472408181,111,0,111,0,0,,injected samples,"[817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 31845]","[0, 5, 3, 8, 2, 2, 5, 1, 6, 4, 3, 1, 5, 2, 1, 4, 2, 3, 3, 1, 3, 2, 2, 3, 3, 0, 2, 2, 4, 4, 2, 0, 2, 4, 6, 2, 3, 2, 4, 936181]","[0, 5, 3, 8, 2, 2, 5, 1, 6, 4, 3, 1, 5, 2, 1, 4, 2, 3, 3, 1, 3, 2, 2, 3, 3, 0, 2, 2, 4, 4, 2, 0, 2, 4, 6, 2, 3, 2, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,"[0.2, 0.21578947368421053, 0.23157894736842108, 0.2473684210526316, 0.26315789473684215, 0.27894736842105267, 0.2947368421052632, 0.3105263157894737, 0.3263157894736842, 0.3421052631578948, 0.3578947368421053, 0.37368421052631584, 0.38947368421052636, 0.4052631578947369, 0.42105263157894746, 0.436842105263158, 0.4526315789473685, 0.468421052631579, 0.48421052631578954, 0.5000000000000001, 0.5157894736842106, 0.5315789473684212, 0.5473684210526317, 0.5631578947368422, 0.5789473684210527, 0.5947368421052632, 0.6105263157894738, 0.6263157894736844, 0.6421052631578948, 0.6578947368421053, 0.6736842105263159, 0.6894736842105265, 0.705263157894737, 0.7210526315789476, 0.736842105263158, 0.7526315789473685, 0.7684210526315791, 0.7842105263157897, 0.8, 0.0023048997373335918]",2074835669,0.03152545899502002,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,40,11,1.0,0.05,0.0023048997373335918,0.031843366656181316,0.07238241365054197,26,999988,999988,0,1000000,0,1.2e-05,1.2e-05,999988,999533,416,39,199547,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[999543, 13, 7, 9, 14, 9, 9, 12, 8, 15, 13, 15, 12, 11, 10, 18, 16, 13, 10, 14, 11, 9, 12, 15, 12, 9, 11, 7, 14, 17, 12, 14, 13, 13, 10, 8, 5, 13, 12, 12]","[9, 12, 6, 8, 13, 8, 8, 11, 7, 14, 12, 14, 11, 10, 9, 17, 15, 12, 9, 13, 10, 8, 11, 14, 11, 8, 10, 6, 13, 16, 11, 13, 12, 12, 9, 7, 4, 12, 11, 11]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[199313.0, 4.0, 3.0, 2.0, 5.0, 4.0, 2.0, 4.0, 1.0, 6.0, 6.0, 6.0, 3.0, 5.0, 7.0, 5.0, 8.0, 5.0, 3.0, 6.0, 8.0, 3.0, 6.0, 7.0, 10.0, 6.0, 6.0, 3.0, 10.0, 12.0, 7.0, 9.0, 10.0, 11.0, 8.0, 7.0, 3.0, 12.0, 11.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.21578947368421053, 0.23157894736842108, 0.2473684210526316, 0.26315789473684215, 0.27894736842105267, 0.2947368421052632, 0.3105263157894737, 0.3263157894736842, 0.3421052631578948, 0.3578947368421053, 0.37368421052631584, 0.38947368421052636, 0.4052631578947369, 0.42105263157894746, 0.436842105263158, 0.4526315789473685, 0.468421052631579, 0.48421052631578954, 0.5000000000000001, 0.5157894736842106, 0.5315789473684212, 0.5473684210526317, 0.5631578947368422, 0.5789473684210527, 0.5947368421052632, 0.6105263157894738, 0.6263157894736844, 0.6421052631578948, 0.6578947368421053, 0.6736842105263159, 0.6894736842105265, 0.705263157894737, 0.7210526315789476, 0.736842105263158, 0.7526315789473685, 0.7684210526315791, 0.7842105263157897, 0.8, 0.0023048997373335918]",881954977,0.04857225000159815,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,40,12,1.0,0.05,0.0023048997373335918,0.031843366656181316,0.07238241365054197,26,63708,63708,63708,936292,31845,0.96803,0.9998857194123201,107,0,107,0,0,,injected samples,"[817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 31845]","[4, 3, 5, 2, 4, 4, 1, 3, 4, 4, 2, 0, 5, 1, 3, 2, 4, 4, 1, 1, 1, 1, 4, 2, 2, 4, 6, 2, 6, 1, 2, 4, 2, 0, 1, 5, 1, 2, 4, 936185]","[4, 3, 5, 2, 4, 4, 1, 3, 4, 4, 2, 0, 5, 1, 3, 2, 4, 4, 1, 1, 1, 1, 4, 2, 2, 4, 6, 2, 6, 1, 2, 4, 2, 0, 1, 5, 1, 2, 4, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,"[0.2, 0.21578947368421053, 0.23157894736842108, 0.2473684210526316, 0.26315789473684215, 0.27894736842105267, 0.2947368421052632, 0.3105263157894737, 0.3263157894736842, 0.3421052631578948, 0.3578947368421053, 0.37368421052631584, 0.38947368421052636, 0.4052631578947369, 0.42105263157894746, 0.436842105263158, 0.4526315789473685, 0.468421052631579, 0.48421052631578954, 0.5000000000000001, 0.5157894736842106, 0.5315789473684212, 0.5473684210526317, 0.5631578947368422, 0.5789473684210527, 0.5947368421052632, 0.6105263157894738, 0.6263157894736844, 0.6421052631578948, 0.6578947368421053, 0.6736842105263159, 0.6894736842105265, 0.705263157894737, 0.7210526315789476, 0.736842105263158, 0.7526315789473685, 0.7684210526315791, 0.7842105263157897, 0.8, 0.0023048997373335918]",3441457882,0.031158000012510456,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,40,12,1.0,0.05,0.0023048997373335918,0.031843366656181316,0.07238241365054197,26,999992,999992,0,1000000,0,8e-06,8e-06,999992,999553,400,39,200522,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[999567, 11, 8, 18, 5, 12, 10, 11, 19, 9, 16, 14, 10, 4, 12, 12, 9, 8, 5, 12, 13, 8, 12, 15, 11, 6, 11, 11, 12, 8, 15, 16, 13, 10, 13, 13, 14, 11, 8, 8]","[13, 10, 7, 17, 4, 11, 9, 10, 18, 8, 15, 13, 9, 3, 11, 11, 8, 7, 4, 11, 12, 7, 11, 14, 10, 5, 10, 10, 11, 7, 14, 15, 12, 9, 12, 12, 13, 10, 7, 7]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[200296.0, 2.0, 1.0, 5.0, 1.0, 7.0, 1.0, 4.0, 6.0, 4.0, 7.0, 5.0, 4.0, 1.0, 4.0, 6.0, 5.0, 5.0, 3.0, 7.0, 8.0, 4.0, 7.0, 9.0, 7.0, 5.0, 8.0, 7.0, 7.0, 6.0, 9.0, 11.0, 10.0, 8.0, 9.0, 11.0, 10.0, 8.0, 4.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.21578947368421053, 0.23157894736842108, 0.2473684210526316, 0.26315789473684215, 0.27894736842105267, 0.2947368421052632, 0.3105263157894737, 0.3263157894736842, 0.3421052631578948, 0.3578947368421053, 0.37368421052631584, 0.38947368421052636, 0.4052631578947369, 0.42105263157894746, 0.436842105263158, 0.4526315789473685, 0.468421052631579, 0.48421052631578954, 0.5000000000000001, 0.5157894736842106, 0.5315789473684212, 0.5473684210526317, 0.5631578947368422, 0.5789473684210527, 0.5947368421052632, 0.6105263157894738, 0.6263157894736844, 0.6421052631578948, 0.6578947368421053, 0.6736842105263159, 0.6894736842105265, 0.705263157894737, 0.7210526315789476, 0.736842105263158, 0.7526315789473685, 0.7684210526315791, 0.7842105263157897, 0.8, 0.0023048997373335918]",1607672414,0.054725416004657745,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,40,13,1.0,0.05,0.0023048997373335918,0.031843366656181316,0.07238241365054197,26,63708,63708,63708,936292,31845,0.968028,0.999883583326569,109,0,109,0,0,,injected samples,"[817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 31845]","[2, 4, 5, 1, 2, 3, 3, 3, 1, 3, 2, 3, 1, 4, 3, 0, 3, 2, 1, 5, 3, 1, 1, 3, 1, 4, 3, 5, 4, 3, 2, 5, 3, 3, 4, 3, 4, 1, 5, 936183]","[2, 4, 5, 1, 2, 3, 3, 3, 1, 3, 2, 3, 1, 4, 3, 0, 3, 2, 1, 5, 3, 1, 1, 3, 1, 4, 3, 5, 4, 3, 2, 5, 3, 3, 4, 3, 4, 1, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,"[0.2, 0.21578947368421053, 0.23157894736842108, 0.2473684210526316, 0.26315789473684215, 0.27894736842105267, 0.2947368421052632, 0.3105263157894737, 0.3263157894736842, 0.3421052631578948, 0.3578947368421053, 0.37368421052631584, 0.38947368421052636, 0.4052631578947369, 0.42105263157894746, 0.436842105263158, 0.4526315789473685, 0.468421052631579, 0.48421052631578954, 0.5000000000000001, 0.5157894736842106, 0.5315789473684212, 0.5473684210526317, 0.5631578947368422, 0.5789473684210527, 0.5947368421052632, 0.6105263157894738, 0.6263157894736844, 0.6421052631578948, 0.6578947368421053, 0.6736842105263159, 0.6894736842105265, 0.705263157894737, 0.7210526315789476, 0.736842105263158, 0.7526315789473685, 0.7684210526315791, 0.7842105263157897, 0.8, 0.0023048997373335918]",711817893,0.030915791998268105,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,40,13,1.0,0.05,0.0023048997373335918,0.031843366656181316,0.07238241365054197,26,999981,999981,0,1000000,0,1.9e-05,1.9e-05,999981,999525,417,39,200222,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[999537, 12, 10, 8, 9, 11, 12, 13, 11, 13, 12, 9, 7, 14, 11, 13, 15, 8, 10, 9, 12, 15, 16, 13, 7, 14, 12, 8, 14, 9, 9, 13, 7, 13, 17, 20, 6, 8, 24, 19]","[11, 11, 9, 7, 8, 10, 11, 12, 10, 12, 11, 8, 6, 13, 10, 12, 14, 7, 9, 8, 11, 14, 15, 12, 6, 13, 11, 7, 13, 8, 8, 12, 6, 12, 16, 19, 5, 7, 23, 18]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[200002.0, 2.0, 0.0, 1.0, 2.0, 1.0, 5.0, 5.0, 2.0, 1.0, 4.0, 1.0, 5.0, 3.0, 4.0, 6.0, 5.0, 5.0, 8.0, 4.0, 5.0, 10.0, 9.0, 9.0, 0.0, 8.0, 7.0, 6.0, 7.0, 8.0, 8.0, 8.0, 3.0, 12.0, 15.0, 15.0, 3.0, 5.0, 18.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.21578947368421053, 0.23157894736842108, 0.2473684210526316, 0.26315789473684215, 0.27894736842105267, 0.2947368421052632, 0.3105263157894737, 0.3263157894736842, 0.3421052631578948, 0.3578947368421053, 0.37368421052631584, 0.38947368421052636, 0.4052631578947369, 0.42105263157894746, 0.436842105263158, 0.4526315789473685, 0.468421052631579, 0.48421052631578954, 0.5000000000000001, 0.5157894736842106, 0.5315789473684212, 0.5473684210526317, 0.5631578947368422, 0.5789473684210527, 0.5947368421052632, 0.6105263157894738, 0.6263157894736844, 0.6421052631578948, 0.6578947368421053, 0.6736842105263159, 0.6894736842105265, 0.705263157894737, 0.7210526315789476, 0.736842105263158, 0.7526315789473685, 0.7684210526315791, 0.7842105263157897, 0.8, 0.0023048997373335918]",3968333885,0.048853750005946495,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,40,14,1.0,0.05,0.0023048997373335918,0.031843366656181316,0.07238241365054197,26,63708,63708,63708,936292,31845,0.968027,0.9998825152836935,110,0,110,0,0,,injected samples,"[817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 31845]","[1, 4, 3, 2, 4, 1, 5, 4, 2, 3, 4, 3, 1, 2, 1, 2, 4, 2, 1, 5, 3, 1, 3, 2, 4, 3, 4, 7, 2, 2, 5, 3, 2, 3, 2, 2, 0, 3, 5, 936182]","[1, 4, 3, 2, 4, 1, 5, 4, 2, 3, 4, 3, 1, 2, 1, 2, 4, 2, 1, 5, 3, 1, 3, 2, 4, 3, 4, 7, 2, 2, 5, 3, 2, 3, 2, 2, 0, 3, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,"[0.2, 0.21578947368421053, 0.23157894736842108, 0.2473684210526316, 0.26315789473684215, 0.27894736842105267, 0.2947368421052632, 0.3105263157894737, 0.3263157894736842, 0.3421052631578948, 0.3578947368421053, 0.37368421052631584, 0.38947368421052636, 0.4052631578947369, 0.42105263157894746, 0.436842105263158, 0.4526315789473685, 0.468421052631579, 0.48421052631578954, 0.5000000000000001, 0.5157894736842106, 0.5315789473684212, 0.5473684210526317, 0.5631578947368422, 0.5789473684210527, 0.5947368421052632, 0.6105263157894738, 0.6263157894736844, 0.6421052631578948, 0.6578947368421053, 0.6736842105263159, 0.6894736842105265, 0.705263157894737, 0.7210526315789476, 0.736842105263158, 0.7526315789473685, 0.7684210526315791, 0.7842105263157897, 0.8, 0.0023048997373335918]",3223342684,0.03134958300506696,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Clipped Suppression,1000000,40,14,1.0,0.05,0.0023048997373335918,0.031843366656181316,0.07238241365054197,26,999988,999988,0,1000000,0,1.2e-05,1.2e-05,999988,999537,412,39,199577,0.0,suppressed non-target rounds (including 0->0),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[999548, 9, 11, 10, 9, 18, 13, 14, 12, 11, 13, 19, 10, 16, 6, 9, 14, 10, 11, 9, 9, 8, 14, 15, 12, 12, 14, 17, 11, 10, 12, 10, 11, 11, 10, 10, 8, 10, 12, 12]","[10, 8, 10, 9, 8, 17, 12, 13, 11, 10, 12, 18, 9, 15, 5, 8, 13, 9, 10, 8, 8, 7, 13, 14, 11, 11, 13, 16, 10, 9, 11, 9, 10, 10, 9, 9, 7, 9, 11, 11]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[199352.0, 2.0, 1.0, 5.0, 3.0, 5.0, 3.0, 4.0, 5.0, 2.0, 5.0, 6.0, 4.0, 5.0, 2.0, 3.0, 6.0, 7.0, 1.0, 5.0, 5.0, 6.0, 10.0, 9.0, 7.0, 8.0, 11.0, 8.0, 10.0, 5.0, 7.0, 7.0, 9.0, 8.0, 9.0, 7.0, 6.0, 10.0, 9.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2, 0.21578947368421053, 0.23157894736842108, 0.2473684210526316, 0.26315789473684215, 0.27894736842105267, 0.2947368421052632, 0.3105263157894737, 0.3263157894736842, 0.3421052631578948, 0.3578947368421053, 0.37368421052631584, 0.38947368421052636, 0.4052631578947369, 0.42105263157894746, 0.436842105263158, 0.4526315789473685, 0.468421052631579, 0.48421052631578954, 0.5000000000000001, 0.5157894736842106, 0.5315789473684212, 0.5473684210526317, 0.5631578947368422, 0.5789473684210527, 0.5947368421052632, 0.6105263157894738, 0.6263157894736844, 0.6421052631578948, 0.6578947368421053, 0.6736842105263159, 0.6894736842105265, 0.705263157894737, 0.7210526315789476, 0.736842105263158, 0.7526315789473685, 0.7684210526315791, 0.7842105263157897, 0.8, 0.0023048997373335918]",324018579,0.052035290995263495,simulated
Controlled Bernoulli,epsilon-greedy-comparison-v1,epsilon-greedy,Ours,1000000,40,15,1.0,0.05,0.0023048997373335918,0.031843366656181316,0.07238241365054197,26,63708,63708,63708,936292,31845,0.968049,0.9999060122269549,88,0,88,0,0,,injected samples,"[817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 817, 31845]","[2, 1, 1, 1, 1, 0, 1, 3, 4, 2, 3, 4, 3, 0, 3, 4, 3, 5, 2, 0, 1, 2, 5, 3, 1, 0, 2, 6, 4, 2, 2, 2, 3, 4, 3, 3, 0, 2, 0, 936204]","[2, 1, 1, 1, 1, 0, 1, 3, 4, 2, 3, 4, 3, 0, 3, 4, 3, 5, 2, 0, 1, 2, 5, 3, 1, 0, 2, 6, 4, 2, 2, 2, 3, 4, 3, 3, 0, 2, 0, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,"[0.2, 0.21578947368421053, 0.23157894736842108, 0.2473684210526316, 0.26315789473684215, 0.27894736842105267, 0.2947368421052632, 0.3105263157894737, 0.3263157894736842, 0.3421052631578948, 0.3578947368421053, 0.37368421052631584, 0.38947368421052636, 0.4052631578947369, 0.42105263157894746, 0.436842105263158, 0.4526315789473685, 0.468421052631579, 0.48421052631578954, 0.5000000000000001, 0.5157894736842106, 0.5315789473684212, 0.5473684210526317, 0.5631578947368422, 0.5789473684210527, 0.5947368421052632, 0.6105263157894738, 0.6263157894736844, 0.6421052631578948, 0.6578947368421053, 0.6736842105263159, 0.6894736842105265, 0.705263157894737, 0.7210526315789476, 0.736842105263158, 0.7526315789473685, 0.7684210526315791, 0.7842105263157897, 0.8, 0.0023048997373335918]",1569956347,0.035695375001523644,simulated
